experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
dsc24,42,checkpoints/dsc24/best.pt,Secretariat - Borderline,other,-0.07986772060394287,-6.077565771280494,nan,3.662067982362316,-2.289323580121116,11791561,36789.465990965255
dsc24,42,checkpoints/dsc24/best.pt,Secretariat - Over The Top,vocals,-25.316505432128906,-9.527113451100735,nan,-19.227313193017274,-2.009945319002248,11791561,32033.350301906466
dsc24,42,checkpoints/dsc24/best.pt,Secretariat - Over The Top,drums,-13.266386032104492,0.18643886331077528,nan,-4.337167563832535,0.48124838647100593,11791561,32033.350301906466
dsc24,42,checkpoints/dsc24/best.pt,Secretariat - Over The Top,bass,-11.197996139526367,-1.7564287037124828,nan,-11.13979267396363,2.652270657397688,11791561,32033.350301906466
dsc24,42,checkpoints/dsc24/best.pt,Secretariat - Over The Top,other,-0.33913731575012207,-6.924495967383458,nan,2.070636268063283,-2.319628231117668,11791561,32033.350301906466
dsc24,42,checkpoints/dsc24/best.pt,Side Effects Project - Sing With Me,vocals,-18.18583869934082,-2.744201294641808,nan,-13.638908748764495,-0.7677233340006577,11791561,31088.363219052553
dsc24,42,checkpoints/dsc24/best.pt,Side Effects Project - Sing With Me,drums,-15.287914276123047,0.11798089920153652,nan,-8.705258442483588,0.19179778603900424,11791561,31088.363219052553
dsc24,42,checkpoints/dsc24/best.pt,Side Effects Project - Sing With Me,bass,-22.32386016845703,-13.373222054521944,nan,-17.817764522691416,2.305127095935773,11791561,31088.363219052553
dsc24,42,checkpoints/dsc24/best.pt,Side Effects Project - Sing With Me,other,-15.018550872802734,-22.447488524618805,nan,-15.33074915513225,-1.3398975137348748,11791561,31088.363219052553
dsc24,42,checkpoints/dsc24/best.pt,Signe Jakobsen - What Have You Done To Me,vocals,-24.946992874145508,-4.7727687688447284,nan,-18.981554160382146,-0.8113132713368438,11791561,22514.575171051547
dsc24,42,checkpoints/dsc24/best.pt,Signe Jakobsen - What Have You Done To Me,drums,-16.039621353149414,-0.03287762135343001,nan,-14.231379617276305,0.41043057255161686,11791561,22514.575171051547
dsc24,42,checkpoints/dsc24/best.pt,Signe Jakobsen - What Have You Done To Me,bass,-8.687480926513672,-7.5246132893541775,nan,-1.2107732303730296,-16.48875816626108,11791561,22514.575171051547
dsc24,42,checkpoints/dsc24/best.pt,Signe Jakobsen - What Have You Done To Me,other,-7.209989547729492,-10.624005309985646,nan,-3.795231826859732,-0.8306925533312913,11791561,22514.575171051547
dsc24,42,checkpoints/dsc24/best.pt,Skelpolu - Resurrection,vocals,-24.585371017456055,-11.153386503558504,nan,-12.70914672647153,-4.623769174298152,11791561,50531.297395937145
dsc24,42,checkpoints/dsc24/best.pt,Skelpolu - Resurrection,drums,-20.283828735351562,-0.09794438279887746,nan,-14.982596812811773,0.36963007163984485,11791561,50531.297395937145
dsc24,42,checkpoints/dsc24/best.pt,Skelpolu - Resurrection,bass,-5.820567607879639,-0.2365878645311034,nan,-4.592506754301937,5.7277968618674,11791561,50531.297395937145
dsc24,42,checkpoints/dsc24/best.pt,Skelpolu - Resurrection,other,0.22281081974506378,-5.958981853658818,nan,2.6601995871850486,-1.9158750377111087,11791561,50531.297395937145
