experiment,seed,checkpoint,track,source,si_sdr,sdr,sir,sar,isr,params,inference_time_ms
baseline,42,checkpoints/baseline/best.pt,Side Effects Project - Sing With Me,bass,0.7745175361633301,-4.226299406573105,nan,0.2555667477122736,2.767748805230576,24300721,33171.17763601709
baseline,42,checkpoints/baseline/best.pt,Side Effects Project - Sing With Me,other,-19.789592742919922,-6.052719625529411,nan,-19.993775207603342,1.6503264899155283,24300721,33171.17763601709
baseline,42,checkpoints/baseline/best.pt,Signe Jakobsen - What Have You Done To Me,vocals,-1.8122326135635376,-7.761108646919683,nan,-3.0623394538140793,2.1444292931060547,24300721,24124.630592996255
baseline,42,checkpoints/baseline/best.pt,Signe Jakobsen - What Have You Done To Me,drums,-1.2407861948013306,-4.743349905031849,nan,-2.192068848652725,6.3027312849629356,24300721,24124.630592996255
baseline,42,checkpoints/baseline/best.pt,Signe Jakobsen - What Have You Done To Me,bass,-2.590458631515503,-9.582424990759993,nan,-0.243672194705794,-22.777883518663646,24300721,24124.630592996255
baseline,42,checkpoints/baseline/best.pt,Signe Jakobsen - What Have You Done To Me,other,-10.958171844482422,0.5030534630928066,nan,-6.6220412221350795,1.4988332181821242,24300721,24124.630592996255
baseline,42,checkpoints/baseline/best.pt,Skelpolu - Resurrection,vocals,-9.453879356384277,-9.383736631727785,nan,-3.9411222046692824,0.42796679909403945,24300721,54423.959081061184
baseline,42,checkpoints/baseline/best.pt,Skelpolu - Resurrection,drums,-3.0962493419647217,-4.234236795899493,nan,-3.0635505583795934,13.04235317239715,24300721,54423.959081061184
baseline,42,checkpoints/baseline/best.pt,Skelpolu - Resurrection,bass,5.007460117340088,-1.6898445186773219,nan,4.901543160469954,2.218819689320741,24300721,54423.959081061184
baseline,42,checkpoints/baseline/best.pt,Skelpolu - Resurrection,other,-26.37354850769043,0.6405597601279595,nan,0.15701419192267213,0.9197637857171294,24300721,54423.959081061184
baseline,42,checkpoints/baseline/best.pt,Speak Softly - Broken Man,vocals,-4.5780792236328125,-11.765340153730783,nan,-4.342946860489121,-1.2023729068448865,24300721,34467.131395009346
baseline,42,checkpoints/baseline/best.pt,Speak Softly - Broken Man,drums,-2.7766661643981934,-2.6465357005547787,nan,2.601133876491062,1.945482451258507,24300721,34467.131395009346
baseline,42,checkpoints/baseline/best.pt,Speak Softly - Broken Man,bass,4.349937915802002,-1.539168685597889,nan,4.448356168360396,2.547735846493709,24300721,34467.131395009346
baseline,42,checkpoints/baseline/best.pt,Speak Softly - Broken Man,other,-5.681619644165039,0.8424006806821835,nan,-4.766984860649204,1.5971599866211066,24300721,34467.131395009346
